record_id,golden_id,cpse_source,raw_description,unspsc_code,unit_price_inr
REC_3649,9,IOCL,"CHECK VALVE, C.S., 4 INCH, CLASS 300#",40141607,41000
REC_3650,9,OIL,"CS, CLASS 300LB, 4 IN, CHECK VALVE",40141607,41000
REC_3651,9,OIL,"300LB, 4 INCH, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3652,9,BPCL,"CHECK VALVE, 4 IN, C.S., CL-300LB",40141607,41000
REC_3653,9,OIL,"100 MM, CS, CHECK VALVE, 300LB",40141607,41000
REC_3654,9,BPCL,"300, 4 INCH, CHECK VALVE, CS",40141607,41000
REC_3655,9,OIL,"4 IN, 300#, CS, CHECK VALVE",40141607,41000
REC_3656,9,BPCL,"CS, 100 MM, CHECK VALVE, CLASS 300#",40141607,41000
REC_3657,9,OIL,"CL-300#, 4 "", CHECK VALVE, CS",40141607,41000
REC_3658,9,OIL,"CHECK VALVE, CLASS 300LB, CS, 4 """,40141607,41000
REC_3659,9,IOCL,"CL 300LB, 4 IN, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3660,9,ONGC,"4 IN, CS, CLASS 300LB, CHECK VALVE",40141607,41000
REC_3661,9,IOCL,"4 "", CL-300#, CHECK VALVE, C.S.",40141607,41000
REC_3662,9,OIL,"CARBON STEEL, CHECK VALVE, CL 300#, 4 IN",40141607,41000
REC_3663,9,IOCL,"100 MM, CHECK VALVE, CS, CL-300LB",40141607,41000
REC_3664,9,BPCL,"CARBON STEEL, 100 MM, CHECK VALVE, CL 300",40141607,41000
REC_3665,9,ONGC,"4 IN, CL-300, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3666,9,BPCL,"CARBON STEEL, 4 IN, CHECK VALVE, CL-300LB",40141607,41000
REC_3667,9,ONGC,"CS, CHECK VALVE, CL 300#, 4 IN",40141607,41000
REC_3668,9,IOCL,"4 INCH, CL 300LB, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3669,9,IOCL,"CARBON STEEL, CHECK VALVE, 300#, 100 MM",40141607,41000
REC_3670,9,ONGC,"C.S., 100 MM, CHECK VALVE, 300LB",40141607,41000
REC_3671,9,OIL,"CL-300, C.S., 4 INCH, CHECK VALVE",40141607,41000
REC_3672,9,IOCL,"100 MM, CARBON STEEL, CHECK VALVE, CL 300",40141607,41000
REC_3673,9,ONGC,"CS, CHECK VALVE, CL-300#, 4 IN",40141607,41000
REC_3674,9,ONGC,"CARBON STEEL, CL 300LB, CHECK VALVE, 4 INCH",40141607,41000
REC_3675,9,BPCL,"CLASS 300, CHECK VALVE, 100 MM, CARBON STEEL",40141607,41000
REC_3676,9,OIL,"CARBON STEEL, CHECK VALVE, 300, 4 INCH",40141607,41000
REC_3677,9,ONGC,"CHECK VALVE, CLASS 300#, CARBON STEEL, 4 """,40141607,41000
REC_3678,9,BPCL,"CL 300, 4 "", CHECK VALVE, C.S.",40141607,41000
REC_3679,9,BPCL,"CHECK VALVE, 100 MM, C.S., CL-300#",40141607,41000
REC_3680,9,OIL,"C.S., CHECK VALVE, CL 300#, 4 INCH",40141607,41000
REC_3681,9,BPCL,"100 MM, CHECK VALVE, CS, CLASS 300",40141607,41000
REC_3682,9,BPCL,"CARBON STEEL, CHECK VALVE, 300LB, 4 IN",40141607,41000
REC_3683,9,ONGC,"CHECK VALVE, CLASS 300, 100 MM, CS",40141607,41000
REC_3684,9,ONGC,"100 MM, CHECK VALVE, CS, CLASS 300#",40141607,41000
REC_3685,9,BPCL,"4 INCH, C.S., 300, CHECK VALVE",40141607,41000
REC_3686,9,ONGC,"CL 300#, CHECK VALVE, 100 MM, C.S.",40141607,41000
REC_3687,9,ONGC,"CS, CHECK VALVE, 100 MM, CL-300LB",40141607,41000
REC_3688,9,BPCL,"CL-300LB, CHECK VALVE, 4 "", CS",40141607,41000
REC_3689,9,OIL,"CARBON STEEL, CLASS 300, CHECK VALVE, 4 """,40141607,41000
REC_3690,9,ONGC,"CHECK VALVE, C.S., CL-300, 4 """,40141607,41000
REC_3691,9,ONGC,"CHECK VALVE, 4 INCH, CS, CL 300",40141607,41000
REC_3692,9,BPCL,"C.S., 4 IN, CHECK VALVE, CL 300LB",40141607,41000
REC_3693,9,OIL,"CLASS 300LB, 4 INCH, C.S., CHECK VALVE",40141607,41000
REC_3694,9,BPCL,"300, C.S., CHECK VALVE, 4 """,40141607,41000
REC_3695,9,ONGC,"CLASS 300, 4 "", CARBON STEEL, CHECK VALVE",40141607,41000
REC_3696,9,ONGC,"CARBON STEEL, 4 "", CL-300#, CHECK VALVE",40141607,41000
REC_3697,9,OIL,"4 "", CL-300, CARBON STEEL, CHECK VALVE",40141607,41000
REC_3698,9,ONGC,"4 "", CLASS 300, CHECK VALVE, C.S.",40141607,41000
REC_3699,9,ONGC,"CHECK VALVE, CARBON STEEL, 4 "", CL 300",40141607,41000
REC_3700,9,OIL,"CL-300#, CHECK VALVE, C.S., 100 MM",40141607,41000
REC_3701,9,IOCL,"CHECK VALVE, CL 300#, 4 IN, CARBON STEEL",40141607,41000
REC_3702,9,ONGC,"CHECK VALVE, 4 "", CL-300#, CARBON STEEL",40141607,41000
REC_3703,9,OIL,"CHECK VALVE, CL-300LB, CARBON STEEL, 4 """,40141607,41000
REC_3704,9,OIL,"CL 300LB, C.S., 4 "", CHECK VALVE",40141607,41000
REC_3705,9,IOCL,"300, CHECK VALVE, C.S., 100 MM",40141607,41000
REC_3706,9,BPCL,"300, CHECK VALVE, CS, 4 """,40141607,41000
REC_3707,9,BPCL,"4 "", CS, CHECK VALVE, CL 300#",40141607,41000
REC_3708,9,ONGC,"4 INCH, CL 300#, CS, CHECK VALVE",40141607,41000
REC_3709,9,IOCL,"CHECK VALVE, CL-300, CS, 100 MM",40141607,41000
REC_3710,9,OIL,"CARBON STEEL, 300#, 4 INCH, CHECK VALVE",40141607,41000
REC_3711,9,BPCL,"4 IN, CLASS 300, CHECK VALVE, C.S.",40141607,41000
REC_3712,9,ONGC,"4 "", CARBON STEEL, CHECK VALVE, CL 300",40141607,41000
REC_3713,9,ONGC,"100 MM, CL 300, CARBON STEEL, CHECK VALVE",40141607,41000
REC_3714,9,IOCL,"C.S., CHECK VALVE, CLASS 300#, 4 IN",40141607,41000
REC_3715,9,BPCL,"4 INCH, CHECK VALVE, CARBON STEEL, 300",40141607,41000
REC_3716,9,BPCL,"4 INCH, C.S., CLASS 300#, CHECK VALVE",40141607,41000
REC_3717,9,BPCL,"4 IN, CHECK VALVE, CARBON STEEL, 300#",40141607,41000
REC_3718,9,IOCL,"CS, 4 IN, 300#, CHECK VALVE",40141607,41000
REC_3719,9,ONGC,"CHECK VALVE, 100 MM, C.S., CL-300",40141607,41000
REC_3720,9,IOCL,"CHECK VALVE, CLASS 300LB, CARBON STEEL, 4 IN",40141607,41000
REC_3721,9,IOCL,"CLASS 300LB, 4 INCH, CARBON STEEL, CHECK VALVE",40141607,41000
REC_3722,9,BPCL,"4 INCH, CHECK VALVE, CL-300LB, C.S.",40141607,41000
REC_3723,9,IOCL,"CHECK VALVE, CLASS 300LB, C.S., 4 INCH",40141607,41000
REC_3724,9,BPCL,"CARBON STEEL, CHECK VALVE, CL-300#, 100 MM",40141607,41000
REC_3725,9,ONGC,"CARBON STEEL, 100 MM, CLASS 300LB, CHECK VALVE",40141607,41000
REC_3726,9,BPCL,"C.S., CL-300, 100 MM, CHECK VALVE",40141607,41000
REC_3727,9,ONGC,"CHECK VALVE, CS, 4 IN, CL-300#",40141607,41000
REC_3728,9,IOCL,"CHECK VALVE, C.S., CLASS 300#, 100 MM",40141607,41000
REC_3729,9,OIL,"CHECK VALVE, 4 IN, CS, CLASS 300LB",40141607,41000
REC_3730,9,ONGC,"CARBON STEEL, 4 IN, CL 300LB, CHECK VALVE",40141607,41000
REC_3731,9,OIL,"4 "", CL-300#, CHECK VALVE, C.S.",40141607,41000
REC_3732,9,IOCL,"CS, 4 IN, CL 300#, CHECK VALVE",40141607,41000
REC_3733,9,BPCL,"CLASS 300LB, CHECK VALVE, C.S., 4 """,40141607,41000
REC_3734,9,BPCL,"4 IN, CL 300#, CHECK VALVE, CS",40141607,41000
REC_3735,9,OIL,"CLASS 300#, 100 MM, CARBON STEEL, CHECK VALVE",40141607,41000
REC_3736,9,BPCL,"CARBON STEEL, CL-300LB, 100 MM, CHECK VALVE",40141607,41000
REC_3737,9,IOCL,"CHECK VALVE, CS, 4 IN, CL-300#",40141607,41000
REC_3738,9,IOCL,"CLASS 300#, 4 INCH, C.S., CHECK VALVE",40141607,41000
REC_3739,9,ONGC,"4 IN, CLASS 300, CHECK VALVE, CS",40141607,41000
REC_3740,9,ONGC,"CLASS 300, CHECK VALVE, 100 MM, CARBON STEEL",40141607,41000
REC_3741,9,BPCL,"4 "", 300LB, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3742,9,BPCL,"CL-300LB, CHECK VALVE, 4 IN, CS",40141607,41000
REC_3743,9,IOCL,"CARBON STEEL, CLASS 300#, CHECK VALVE, 4 """,40141607,41000
REC_3744,9,BPCL,"CL 300, CS, CHECK VALVE, 4 """,40141607,41000
REC_3745,9,BPCL,"C.S., CHECK VALVE, CLASS 300#, 4 """,40141607,41000
REC_3746,9,OIL,"CHECK VALVE, 300LB, 4 INCH, C.S.",40141607,41000
REC_3747,9,IOCL,"4 INCH, CARBON STEEL, CHECK VALVE, CL 300LB",40141607,41000
REC_3748,9,BPCL,"4 "", CLASS 300LB, CHECK VALVE, CS",40141607,41000
REC_3749,9,ONGC,"4 "", CHECK VALVE, C.S., 300#",40141607,41000
REC_3750,9,OIL,"CS, CHECK VALVE, 300LB, 4 INCH",40141607,41000
REC_3751,9,IOCL,"4 INCH, 300LB, C.S., CHECK VALVE",40141607,41000
REC_3752,9,BPCL,"100 MM, CLASS 300, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3753,9,ONGC,"C.S., CLASS 300#, 4 "", CHECK VALVE",40141607,41000
REC_3754,9,OIL,"300LB, 4 "", C.S., CHECK VALVE",40141607,41000
REC_3755,9,IOCL,"4 IN, CL-300#, C.S., CHECK VALVE",40141607,41000
REC_3756,9,OIL,"CHECK VALVE, 100 MM, CL 300#, CARBON STEEL",40141607,41000
REC_3757,9,BPCL,"C.S., CHECK VALVE, 4 "", CL 300#",40141607,41000
REC_3758,9,BPCL,"CLASS 300, CARBON STEEL, CHECK VALVE, 4 """,40141607,41000
REC_3759,9,BPCL,"CHECK VALVE, CS, 100 MM, CL 300#",40141607,41000
REC_3760,9,IOCL,"4 "", CARBON STEEL, CHECK VALVE, CL 300",40141607,41000
REC_3761,9,IOCL,"4 "", CL 300, CHECK VALVE, C.S.",40141607,41000
REC_3762,9,IOCL,"C.S., 4 IN, CLASS 300LB, CHECK VALVE",40141607,41000
REC_3763,9,BPCL,"4 INCH, C.S., CHECK VALVE, 300#",40141607,41000
REC_3764,9,IOCL,"CLASS 300#, CHECK VALVE, 4 "", C.S.",40141607,41000
REC_3765,9,OIL,"CLASS 300, CARBON STEEL, 4 "", CHECK VALVE",40141607,41000
REC_3766,9,BPCL,"4 INCH, 300LB, C.S., CHECK VALVE",40141607,41000
REC_3767,9,OIL,"300LB, 4 "", CARBON STEEL, CHECK VALVE",40141607,41000
REC_3768,9,OIL,"CARBON STEEL, CHECK VALVE, CLASS 300LB, 4 INCH",40141607,41000
REC_3769,9,OIL,"4 INCH, CLASS 300#, CHECK VALVE, C.S.",40141607,41000
REC_3770,9,OIL,"CHECK VALVE, CS, 300#, 100 MM",40141607,41000
REC_3771,9,ONGC,"CLASS 300#, 4 "", CHECK VALVE, CS",40141607,41000
REC_3772,9,OIL,"CARBON STEEL, CL-300LB, 4 "", CHECK VALVE",40141607,41000
REC_3773,9,OIL,"4 "", CLASS 300LB, C.S., CHECK VALVE",40141607,41000
REC_3774,9,IOCL,"4 IN, CL 300#, C.S., CHECK VALVE",40141607,41000
REC_3775,9,IOCL,"CL 300, CHECK VALVE, 4 IN, CARBON STEEL",40141607,41000
REC_3776,9,OIL,"100 MM, CLASS 300, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3777,9,OIL,"CHECK VALVE, CS, CLASS 300#, 100 MM",40141607,41000
REC_3778,9,ONGC,"C.S., 300LB, CHECK VALVE, 4 INCH",40141607,41000
REC_3779,9,BPCL,"4 INCH, C.S., 300#, CHECK VALVE",40141607,41000
REC_3780,9,IOCL,"CHECK VALVE, CARBON STEEL, 300, 100 MM",40141607,41000
REC_3781,9,BPCL,"100 MM, CL-300, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3782,9,ONGC,"CS, 100 MM, CLASS 300LB, CHECK VALVE",40141607,41000
REC_3783,9,IOCL,"CS, 100 MM, CHECK VALVE, CLASS 300#",40141607,41000
REC_3784,9,ONGC,"CARBON STEEL, CHECK VALVE, CL 300#, 4 IN",40141607,41000
REC_3785,9,BPCL,"CS, 4 INCH, 300#, CHECK VALVE",40141607,41000
REC_3786,9,OIL,"CARBON STEEL, 4 "", CHECK VALVE, CL 300LB",40141607,41000
REC_3787,9,ONGC,"4 "", CL-300LB, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3788,9,OIL,"CHECK VALVE, CARBON STEEL, 4 INCH, 300#",40141607,41000
REC_3789,9,OIL,"CLASS 300, C.S., 4 "", CHECK VALVE",40141607,41000
REC_3790,9,IOCL,"CHECK VALVE, 4 "", CLASS 300LB, C.S.",40141607,41000
REC_3791,9,OIL,"CARBON STEEL, CL 300, CHECK VALVE, 100 MM",40141607,41000
REC_3792,9,ONGC,"CLASS 300LB, C.S., 4 INCH, CHECK VALVE",40141607,41000
REC_3793,9,IOCL,"CLASS 300LB, 4 IN, CS, CHECK VALVE",40141607,41000
REC_3794,9,OIL,"CL-300#, 4 "", C.S., CHECK VALVE",40141607,41000
REC_3795,9,ONGC,"100 MM, CS, CHECK VALVE, CL-300#",40141607,41000
REC_3796,9,OIL,"CARBON STEEL, CHECK VALVE, CL 300#, 100 MM",40141607,41000
REC_3797,9,OIL,"CHECK VALVE, CARBON STEEL, CL-300LB, 100 MM",40141607,41000
REC_3798,9,OIL,"300, CS, CHECK VALVE, 4 IN",40141607,41000
REC_3799,9,OIL,"CS, 4 IN, CL 300LB, CHECK VALVE",40141607,41000
REC_3800,9,OIL,"CS, 300LB, CHECK VALVE, 4 IN",40141607,41000
REC_3801,9,ONGC,"CL-300, 4 "", C.S., CHECK VALVE",40141607,41000
REC_3802,9,BPCL,"300, 4 INCH, CHECK VALVE, CS",40141607,41000
REC_3803,9,IOCL,"CL 300#, CARBON STEEL, CHECK VALVE, 100 MM",40141607,41000
REC_3804,9,IOCL,"CARBON STEEL, CL-300, CHECK VALVE, 100 MM",40141607,41000
REC_3805,9,OIL,"CLASS 300LB, CARBON STEEL, CHECK VALVE, 4 IN",40141607,41000
REC_3806,9,ONGC,"CARBON STEEL, 4 "", CHECK VALVE, 300",40141607,41000
REC_3807,9,IOCL,"C.S., 4 IN, CHECK VALVE, CL 300#",40141607,41000
REC_3808,9,BPCL,"4 IN, 300#, CHECK VALVE, C.S.",40141607,41000
REC_3809,9,ONGC,"CL-300LB, 4 INCH, CHECK VALVE, C.S.",40141607,41000
REC_3810,9,ONGC,"C.S., 4 INCH, CHECK VALVE, CLASS 300LB",40141607,41000
REC_3811,9,IOCL,"CS, 100 MM, CHECK VALVE, CL 300#",40141607,41000
REC_3812,9,ONGC,"CHECK VALVE, CARBON STEEL, 4 INCH, CL 300LB",40141607,41000
REC_3813,9,ONGC,"CHECK VALVE, 4 IN, CS, CL-300",40141607,41000
REC_3814,9,IOCL,"CLASS 300#, CHECK VALVE, 4 INCH, C.S.",40141607,41000
REC_3815,9,BPCL,"CLASS 300LB, CS, CHECK VALVE, 4 IN",40141607,41000
REC_3816,9,OIL,"CL-300#, CHECK VALVE, CARBON STEEL, 4 INCH",40141607,41000
REC_3817,9,IOCL,"4 INCH, 300#, CHECK VALVE, C.S.",40141607,41000
REC_3818,9,IOCL,"CLASS 300, C.S., CHECK VALVE, 4 IN",40141607,41000
REC_3819,9,BPCL,"CHECK VALVE, 100 MM, CARBON STEEL, CL-300LB",40141607,41000
REC_3820,9,ONGC,"CHECK VALVE, C.S., CL-300#, 4 """,40141607,41000
REC_3821,9,IOCL,"4 INCH, CHECK VALVE, C.S., 300#",40141607,41000
REC_3822,9,ONGC,"CHECK VALVE, 300, 4 "", C.S.",40141607,41000
REC_3823,9,ONGC,"CHECK VALVE, 4 INCH, CARBON STEEL, 300",40141607,41000
REC_3824,9,BPCL,"100 MM, CS, CHECK VALVE, CL-300#",40141607,41000
REC_3825,9,ONGC,"CS, CHECK VALVE, CL 300, 4 """,40141607,41000
REC_3826,9,ONGC,"CHECK VALVE, CL 300LB, 100 MM, CS",40141607,41000
REC_3827,9,ONGC,"CHECK VALVE, CARBON STEEL, 100 MM, CLASS 300",40141607,41000
REC_3828,9,BPCL,"CHECK VALVE, CARBON STEEL, 100 MM, CL-300LB",40141607,41000
REC_3829,9,IOCL,"4 "", CHECK VALVE, CS, CLASS 300LB",40141607,41000
REC_3830,9,BPCL,"CHECK VALVE, CLASS 300LB, 4 "", CARBON STEEL",40141607,41000
REC_3831,9,IOCL,"300LB, 4 IN, CS, CHECK VALVE",40141607,41000
REC_3832,9,BPCL,"CHECK VALVE, 4 "", CS, CL-300",40141607,41000
REC_3833,9,IOCL,"CARBON STEEL, CL 300, 4 IN, CHECK VALVE",40141607,41000
REC_3834,9,OIL,"CS, 300LB, CHECK VALVE, 100 MM",40141607,41000
REC_3835,9,IOCL,"4 IN, 300, CS, CHECK VALVE",40141607,41000
REC_3836,9,IOCL,"CL-300LB, 4 INCH, C.S., CHECK VALVE",40141607,41000
REC_3837,9,IOCL,"CLASS 300#, CHECK VALVE, 100 MM, C.S.",40141607,41000
REC_3838,9,BPCL,"4 "", CHECK VALVE, CLASS 300, CS",40141607,41000
REC_3839,9,BPCL,"CHECK VALVE, 4 INCH, CS, CL-300LB",40141607,41000
REC_3840,9,BPCL,"CHECK VALVE, CLASS 300, C.S., 4 """,40141607,41000
REC_3841,9,IOCL,"4 INCH, C.S., CHECK VALVE, CL 300#",40141607,41000
REC_3842,9,BPCL,"CS, CL 300#, 4 INCH, CHECK VALVE",40141607,41000
REC_3843,9,BPCL,"4 INCH, CLASS 300#, CHECK VALVE, C.S.",40141607,41000
REC_3844,9,OIL,"CHECK VALVE, C.S., 4 "", CLASS 300",40141607,41000
REC_3845,9,ONGC,"300#, 100 MM, CHECK VALVE, CARBON STEEL",40141607,41000
REC_3846,9,BPCL,"CHECK VALVE, 4 IN, CL-300, CS",40141607,41000
REC_3847,9,BPCL,"C.S., CL-300#, CHECK VALVE, 4 """,40141607,41000
REC_3848,9,IOCL,"CLASS 300, 4 INCH, CHECK VALVE, C.S.",40141607,41000
REC_3849,9,ONGC,"100 MM, CARBON STEEL, CHECK VALVE, CL-300#",40141607,41000
REC_3850,9,ONGC,"CS, CL-300, 100 MM, CHECK VALVE",40141607,41000
REC_3851,9,IOCL,"CHECK VALVE, C.S., CL-300LB, 100 MM",40141607,41000
REC_3852,9,BPCL,"CL 300LB, CARBON STEEL, CHECK VALVE, 4 INCH",40141607,41000
REC_3853,9,ONGC,"4 IN, CHECK VALVE, CS, CLASS 300#",40141607,41000
REC_3854,9,OIL,"CHECK VALVE, CS, 4 IN, CL 300#",40141607,41000
REC_3855,9,ONGC,"CHECK VALVE, 4 "", C.S., 300LB",40141607,41000
REC_3856,9,BPCL,"CLASS 300LB, CHECK VALVE, 4 "", C.S.",40141607,41000
REC_3857,9,IOCL,"CARBON STEEL, CL-300LB, 4 "", CHECK VALVE",40141607,41000
REC_3858,9,BPCL,"C.S., 100 MM, CHECK VALVE, 300LB",40141607,41000
REC_3859,9,OIL,"CLASS 300LB, CHECK VALVE, C.S., 4 INCH",40141607,41000
REC_3860,9,OIL,"C.S., CLASS 300#, CHECK VALVE, 4 """,40141607,41000
REC_3861,9,IOCL,"4 IN, CHECK VALVE, CL 300, CS",40141607,41000
REC_3862,9,IOCL,"4 IN, CLASS 300, C.S., CHECK VALVE",40141607,41000
REC_3863,9,IOCL,"100 MM, CS, CLASS 300, CHECK VALVE",40141607,41000
REC_3864,9,ONGC,"CS, CHECK VALVE, CL-300, 4 IN",40141607,41000
REC_3865,9,OIL,"CHECK VALVE, 4 INCH, CLASS 300, C.S.",40141607,41000
REC_3866,9,IOCL,"CHECK VALVE, C.S., 4 IN, CL 300LB",40141607,41000
REC_3867,9,ONGC,"CS, 4 IN, CHECK VALVE, 300",40141607,41000
REC_3868,9,ONGC,"C.S., CL-300, CHECK VALVE, 4 IN",40141607,41000
REC_3869,9,BPCL,"C.S., 300LB, 4 INCH, CHECK VALVE",40141607,41000
REC_3870,9,IOCL,"CHECK VALVE, 100 MM, CL-300, C.S.",40141607,41000
REC_3871,9,BPCL,"CARBON STEEL, CL-300#, 4 "", CHECK VALVE",40141607,41000
REC_3872,9,BPCL,"CHECK VALVE, CL 300#, CS, 100 MM",40141607,41000
REC_3873,9,IOCL,"CHECK VALVE, 4 IN, CLASS 300#, CARBON STEEL",40141607,41000
REC_3874,9,IOCL,"4 "", CHECK VALVE, C.S., CLASS 300LB",40141607,41000
REC_3875,9,OIL,"CHECK VALVE, 4 IN, C.S., 300LB",40141607,41000
REC_3876,9,BPCL,"CHECK VALVE, CARBON STEEL, 300#, 100 MM",40141607,41000
REC_3877,9,BPCL,"CL-300#, CHECK VALVE, 4 "", CS",40141607,41000
REC_3878,9,ONGC,"4 IN, CHECK VALVE, CS, CLASS 300LB",40141607,41000
REC_3879,9,OIL,"CLASS 300, CHECK VALVE, CS, 100 MM",40141607,41000
REC_3880,10,OIL,"3 "", PLUG VALVE, 150, SS316",40141612,52000
REC_3881,10,OIL,"CL 150, 3 IN, PLUG VALVE, STAINLESS STEEL",40141612,52000
REC_3882,10,BPCL,"STAINLESS STEEL, 3 IN, PLUG VALVE, CLASS 150",40141612,52000
REC_3883,10,BPCL,"150, PLUG VALVE, SS316, 3 IN",40141612,52000
REC_3884,10,BPCL,"STAINLESS STEEL, PLUG VALVE, 3 INCH, CL 150",40141612,52000
REC_3885,10,ONGC,"150, SS, PLUG VALVE, 3 """,40141612,52000
REC_3886,10,IOCL,"3 IN, CL 150, PLUG VALVE, SS316",40141612,52000
REC_3887,10,BPCL,"CLASS 150, 3 INCH, STAINLESS STEEL, PLUG VALVE",40141612,52000
REC_3888,10,OIL,"CL 150, PLUG VALVE, STAINLESS STEEL, 3 IN",40141612,52000
REC_3889,10,ONGC,"SS316, 3 INCH, CL-150, PLUG VALVE",40141612,52000
REC_3890,10,BPCL,"CLASS 150, SS316, PLUG VALVE, 3 """,40141612,52000
REC_3891,10,ONGC,"PLUG VALVE, STAINLESS STEEL, 3 IN, CL 150",40141612,52000
REC_3892,10,ONGC,"SS, 3 "", PLUG VALVE, 150",40141612,52000
REC_3893,10,OIL,"SS, PLUG VALVE, CL-150, 3 """,40141612,52000
REC_3894,10,IOCL,"PLUG VALVE, STAINLESS STEEL, CLASS 150, 3 IN",40141612,52000
REC_3895,10,BPCL,"STAINLESS STEEL, CLASS 150, 3 "", PLUG VALVE",40141612,52000
REC_3896,10,BPCL,"3 INCH, 150, SS, PLUG VALVE",40141612,52000
REC_3897,10,OIL,"PLUG VALVE, SS, 3 IN, CLASS 150",40141612,52000
REC_3898,10,BPCL,"SS, 3 IN, PLUG VALVE, CL 150",40141612,52000
REC_3899,10,OIL,"PLUG VALVE, 3 IN, SS, 150",40141612,52000
REC_3900,10,BPCL,"PLUG VALVE, SS, 3 IN, CLASS 150",40141612,52000
REC_3901,10,IOCL,"3 INCH, CL 150, PLUG VALVE, SS",40141612,52000
REC_3902,10,BPCL,"PLUG VALVE, 3 INCH, CL-150, SS316",40141612,52000
REC_3903,10,ONGC,"CL-150, SS, 3 IN, PLUG VALVE",40141612,52000
REC_3904,10,OIL,"3 IN, PLUG VALVE, STAINLESS STEEL, 150",40141612,52000
REC_3905,10,BPCL,"3 IN, CL-150, PLUG VALVE, SS316",40141612,52000
REC_3906,10,BPCL,"3 IN, CLASS 150, PLUG VALVE, SS316",40141612,52000
REC_3907,10,OIL,"PLUG VALVE, SS, 150, 3 """,40141612,52000
REC_3908,10,ONGC,"3 IN, PLUG VALVE, CL-150, SS316",40141612,52000
REC_3909,10,IOCL,"SS316, CLASS 150, 3 "", PLUG VALVE",40141612,52000
REC_3910,10,IOCL,"PLUG VALVE, SS, 3 INCH, 150",40141612,52000
REC_3911,10,OIL,"3 "", STAINLESS STEEL, PLUG VALVE, CL 150",40141612,52000
REC_3912,10,ONGC,"STAINLESS STEEL, 3 INCH, PLUG VALVE, CL-150",40141612,52000
REC_3913,10,IOCL,"CL-150, SS316, 3 IN, PLUG VALVE",40141612,52000
REC_3914,10,OIL,"CL 150, STAINLESS STEEL, PLUG VALVE, 3 IN",40141612,52000
REC_3915,10,OIL,"150, 3 IN, SS316, PLUG VALVE",40141612,52000
REC_3916,10,OIL,"3 IN, CL 150, PLUG VALVE, SS316",40141612,52000
REC_3917,10,ONGC,"CL 150, SS, 3 IN, PLUG VALVE",40141612,52000
REC_3918,10,OIL,"CLASS 150, PLUG VALVE, STAINLESS STEEL, 3 """,40141612,52000
REC_3919,10,OIL,"3 IN, CL 150, PLUG VALVE, STAINLESS STEEL",40141612,52000
REC_3920,10,OIL,"3 IN, STAINLESS STEEL, CLASS 150, PLUG VALVE",40141612,52000
REC_3921,10,IOCL,"150, PLUG VALVE, STAINLESS STEEL, 3 """,40141612,52000
REC_3922,10,OIL,"3 IN, SS, PLUG VALVE, 150",40141612,52000
REC_3923,10,OIL,"PLUG VALVE, 3 IN, SS316, 150",40141612,52000
REC_3924,10,BPCL,"PLUG VALVE, STAINLESS STEEL, 3 IN, CL-150",40141612,52000
REC_3925,10,ONGC,"SS, PLUG VALVE, 3 IN, 150",40141612,52000
REC_3926,10,BPCL,"PLUG VALVE, SS, 3 IN, 150",40141612,52000
REC_3927,10,OIL,"SS316, 3 INCH, PLUG VALVE, 150",40141612,52000
REC_3928,10,ONGC,"PLUG VALVE, SS316, 3 "", CL-150",40141612,52000
REC_3929,10,IOCL,"CL-150, PLUG VALVE, STAINLESS STEEL, 3 INCH",40141612,52000
REC_3930,10,ONGC,"3 IN, 150, PLUG VALVE, SS",40141612,52000
REC_3931,10,ONGC,"PLUG VALVE, STAINLESS STEEL, 3 INCH, CLASS 150",40141612,52000
REC_3932,10,OIL,"3 INCH, PLUG VALVE, CLASS 150, SS316",40141612,52000
REC_3933,10,OIL,"SS316, PLUG VALVE, CLASS 150, 3 INCH",40141612,52000
REC_3934,10,BPCL,"3 IN, SS, PLUG VALVE, CLASS 150",40141612,52000
REC_3935,10,BPCL,"PLUG VALVE, 3 INCH, 150, SS316",40141612,52000
REC_3936,10,OIL,"PLUG VALVE, SS, CLASS 150, 3 """,40141612,52000
REC_3937,10,OIL,"SS, 3 "", 150, PLUG VALVE",40141612,52000
REC_3938,10,OIL,"SS, 3 IN, PLUG VALVE, CL-150",40141612,52000
REC_3939,10,OIL,"CL-150, STAINLESS STEEL, 3 IN, PLUG VALVE",40141612,52000
REC_3940,10,ONGC,"3 "", PLUG VALVE, CLASS 150, SS",40141612,52000
REC_3941,10,IOCL,"PLUG VALVE, CLASS 150, 3 IN, STAINLESS STEEL",40141612,52000
REC_3942,10,OIL,"PLUG VALVE, STAINLESS STEEL, CL-150, 3 INCH",40141612,52000
REC_3943,10,BPCL,"PLUG VALVE, CL 150, SS, 3 IN",40141612,52000
REC_3944,10,IOCL,"3 IN, 150, SS316, PLUG VALVE",40141612,52000
REC_3945,10,OIL,"STAINLESS STEEL, 3 IN, PLUG VALVE, 150",40141612,52000
